id,generation,name,type_1,type_2,height,weight,color,shape,rarity,stage,total_stats,hp,atk,def,sp_atk,sp_def,spe,ev_hp,ev_atk,ev_def,ev_sp_atk,ev_sp_def,ev_spe,capture_rate,growth_rate,base_experience,egg_group_1,egg_group_2
547,5,whimsicott,grass,fairy,0.7,6.6,green,humanoid,regular,s2c2,480,60,67,85,77,75,116,0,0,0,0,0,2,75,medium,168,plant,fairy
548,5,petilil,grass,,0.5,6.6,green,blob,regular,s1c2,280,45,35,50,70,50,30,0,0,0,1,0,0,190,medium,56,plant,
549,5,lilligant,grass,,1.1,16.3,green,blob,regular,s2c2,480,70,60,75,110,75,90,0,0,0,2,0,0,75,medium,168,plant,
550,5,basculin,water,,1.0,18.0,green,fish,regular,s1c2,460,70,92,65,80,55,98,0,0,0,0,0,2,25,medium,161,water2,
551,5,sandile,ground,dark,0.7,15.2,brown,quadruped,regular,s1c3,292,50,72,35,35,35,65,0,1,0,0,0,0,180,medium-slow,58,ground,
552,5,krokorok,ground,dark,1.0,33.4,brown,quadruped,regular,s2c3,351,60,82,45,45,45,74,0,2,0,0,0,0,90,medium-slow,123,ground,
553,5,krookodile,ground,dark,1.5,96.3,red,upright,regular,s3c3,519,95,117,80,65,70,92,0,3,0,0,0,0,45,medium-slow,234,ground,
554,5,darumaka,fire,,0.6,37.5,red,humanoid,regular,s1c2,315,70,90,45,15,45,50,0,1,0,0,0,0,120,medium-slow,63,ground,
555,5,darmanitan,fire,,1.3,92.9,red,quadruped,regular,s2c2,480,105,140,55,30,55,95,0,2,0,0,0,0,60,medium-slow,168,ground,
556,5,maractus,grass,,1.0,28.0,green,blob,regular,single,461,75,86,67,106,67,60,0,0,0,2,0,0,255,medium,161,plant,
557,5,dwebble,bug,rock,0.3,14.5,red,armor,regular,s1c2,325,50,65,85,35,35,55,0,0,1,0,0,0,190,medium,65,bug,mineral
558,5,crustle,bug,rock,1.4,200.0,red,armor,regular,s2c2,485,70,105,125,65,75,45,0,0,2,0,0,0,75,medium,170,bug,mineral
559,5,scraggy,dark,fighting,0.6,11.8,yellow,upright,regular,s1c2,348,50,75,70,35,70,48,0,1,0,0,0,0,180,medium,70,ground,dragon
560,5,scrafty,dark,fighting,1.1,30.0,red,upright,regular,s2c2,488,65,90,115,45,115,58,0,0,1,0,1,0,90,medium,171,ground,dragon
561,5,sigilyph,psychic,flying,1.4,14.0,black,wings,regular,single,490,72,58,80,103,80,97,0,0,0,2,0,0,45,medium,172,flying,
562,5,yamask,ghost,,0.5,1.5,black,arms,regular,s1c2,303,38,30,85,55,65,30,0,0,1,0,0,0,190,medium,61,mineral,indeterminate
563,5,cofagrigus,ghost,,1.7,76.5,yellow,blob,regular,s2c2,483,58,50,145,95,105,30,0,0,2,0,0,0,90,medium,169,mineral,indeterminate
564,5,tirtouga,water,rock,0.7,16.5,blue,quadruped,regular,s1c2,355,54,78,103,53,45,22,0,0,1,0,0,0,45,medium,71,water1,water3
565,5,carracosta,water,rock,1.2,81.0,blue,upright,regular,s2c2,495,74,108,133,83,65,32,0,0,2,0,0,0,45,medium,173,water1,water3
566,5,archen,rock,flying,0.5,9.5,yellow,wings,regular,s1c2,401,55,112,45,74,45,70,0,1,0,0,0,0,45,medium,71,flying,water3
567,5,archeops,rock,flying,1.4,32.0,yellow,wings,regular,s2c2,567,75,140,65,112,65,110,0,2,0,0,0,0,45,medium,177,flying,water3
568,5,trubbish,poison,,0.6,31.0,green,humanoid,regular,s1c2,329,50,50,62,40,62,65,0,0,0,0,0,1,190,medium,66,mineral,
569,5,garbodor,poison,,1.9,107.3,green,humanoid,regular,s2c2,474,80,95,82,60,82,75,0,2,0,0,0,0,60,medium,166,mineral,
570,5,zorua,dark,,0.7,12.5,gray,quadruped,regular,s1c2,330,40,65,40,80,40,65,0,0,0,1,0,0,75,medium-slow,66,ground,
571,5,zoroark,dark,,1.6,81.1,gray,upright,regular,s2c2,510,60,105,60,120,60,105,0,0,0,2,0,0,45,medium-slow,179,ground,
572,5,minccino,normal,,0.4,5.8,gray,quadruped,regular,s1c2,300,55,50,40,40,40,75,0,0,0,0,0,1,255,fast,60,ground,
573,5,cinccino,normal,,0.5,7.5,gray,quadruped,regular,s2c2,470,75,95,60,65,60,115,0,0,0,0,0,2,60,fast,165,ground,
574,5,gothita,psychic,,0.4,5.8,purple,humanoid,regular,s1c3,290,45,30,50,55,65,45,0,0,0,0,1,0,200,medium-slow,58,humanshape,
575,5,gothorita,psychic,,0.7,18.0,purple,humanoid,regular,s2c3,390,60,45,70,75,85,55,0,0,0,0,2,0,100,medium-slow,137,humanshape,
576,5,gothitelle,psychic,,1.5,44.0,purple,humanoid,regular,s3c3,490,70,55,95,95,110,65,0,0,0,0,3,0,50,medium-slow,221,humanshape,
577,5,solosis,psychic,,0.3,1.0,green,ball,regular,s1c3,290,45,30,40,105,50,20,0,0,0,1,0,0,200,medium-slow,58,indeterminate,
578,5,duosion,psychic,,0.6,8.0,green,ball,regular,s2c3,370,65,40,50,125,60,30,0,0,0,2,0,0,100,medium-slow,130,indeterminate,
579,5,reuniclus,psychic,,1.0,20.1,green,arms,regular,s3c3,490,110,65,75,125,85,30,0,0,0,3,0,0,50,medium-slow,221,indeterminate,
580,5,ducklett,water,flying,0.5,5.5,blue,wings,regular,s1c2,305,62,44,50,44,50,55,1,0,0,0,0,0,190,medium,61,water1,flying
581,5,swanna,water,flying,1.3,24.2,white,wings,regular,s2c2,473,75,87,63,87,63,98,0,0,0,0,0,2,45,medium,166,water1,flying
582,5,vanillite,ice,,0.4,5.7,white,blob,regular,s1c3,305,36,50,50,65,60,44,0,0,0,1,0,0,255,slow,61,mineral,
583,5,vanillish,ice,,1.1,41.0,white,blob,regular,s2c3,395,51,65,65,80,75,59,0,0,0,2,0,0,120,slow,138,mineral,
584,5,vanilluxe,ice,,1.3,57.5,white,heads,regular,s3c3,535,71,95,85,110,95,79,0,0,0,3,0,0,45,slow,241,mineral,
585,5,deerling,normal,grass,0.6,19.5,pink,quadruped,regular,s1c2,335,60,60,50,40,50,75,0,0,0,0,0,1,190,medium,67,ground,
586,5,sawsbuck,normal,grass,1.9,92.5,brown,quadruped,regular,s2c2,475,80,100,70,60,70,95,0,2,0,0,0,0,75,medium,166,ground,
587,5,emolga,electric,flying,0.4,5.0,white,quadruped,regular,single,428,55,75,60,75,60,103,0,0,0,0,0,2,200,medium,150,ground,
588,5,karrablast,bug,,0.5,5.9,blue,humanoid,regular,s1c2,315,50,75,45,40,45,60,0,1,0,0,0,0,200,medium,63,bug,
589,5,escavalier,bug,steel,1.0,33.0,gray,arms,regular,s2c2,495,70,135,105,60,105,20,0,2,0,0,0,0,75,medium,173,bug,
590,5,foongus,grass,poison,0.2,1.0,white,arms,regular,s1c2,294,69,55,45,55,55,15,1,0,0,0,0,0,190,medium,59,plant,
591,5,amoonguss,grass,poison,0.6,10.5,white,arms,regular,s2c2,464,114,85,70,85,80,30,2,0,0,0,0,0,75,medium,162,plant,
592,5,frillish,water,ghost,1.2,33.0,white,tentacles,regular,s1c2,335,55,40,50,65,85,40,0,0,0,0,1,0,190,medium,67,indeterminate,
593,5,jellicent,water,ghost,2.2,135.0,white,tentacles,regular,s2c2,480,100,60,70,85,105,60,0,0,0,0,2,0,60,medium,168,indeterminate,
594,5,alomomola,water,,1.2,31.6,pink,fish,regular,single,470,165,75,80,40,45,65,2,0,0,0,0,0,75,fast,165,water1,water2
595,5,joltik,bug,electric,0.1,0.6,yellow,armor,regular,s1c2,319,50,47,50,57,50,65,0,0,0,0,0,1,190,medium,64,bug,
596,5,galvantula,bug,electric,0.8,14.3,yellow,armor,regular,s2c2,472,70,77,60,97,60,108,0,0,0,0,0,2,75,medium,165,bug,
597,5,ferroseed,grass,steel,0.6,18.8,gray,ball,regular,s1c2,305,44,50,91,24,86,10,0,0,1,0,0,0,255,medium,61,plant,mineral
598,5,ferrothorn,grass,steel,1.0,110.0,gray,tentacles,regular,s2c2,489,74,94,131,54,116,20,0,0,2,0,0,0,90,medium,171,plant,mineral
599,5,klink,steel,,0.3,21.0,gray,heads,regular,s1c3,300,40,55,70,45,60,30,0,0,1,0,0,0,130,medium-slow,60,mineral,
600,5,klang,steel,,0.6,51.0,gray,heads,regular,s2c3,440,60,80,95,70,85,50,0,0,2,0,0,0,60,medium-slow,154,mineral,
601,5,klinklang,steel,,0.6,81.0,gray,heads,regular,s3c3,520,60,100,115,70,85,90,0,0,3,0,0,0,30,medium-slow,234,mineral,
602,5,tynamo,electric,,0.2,0.3,white,fish,regular,s1c3,275,35,55,40,45,40,60,0,0,0,0,0,1,190,slow,55,indeterminate,
603,5,eelektrik,electric,,1.2,22.0,blue,fish,regular,s2c3,405,65,85,70,75,70,40,0,2,0,0,0,0,60,slow,142,indeterminate,
604,5,eelektross,electric,,2.1,80.5,blue,fish,regular,s3c3,515,85,115,80,105,80,50,0,3,0,0,0,0,30,slow,232,indeterminate,
605,5,elgyem,psychic,,0.5,9.0,blue,upright,regular,s1c2,335,55,55,55,85,55,30,0,0,0,1,0,0,255,medium,67,humanshape,
606,5,beheeyem,psychic,,1.0,34.5,brown,humanoid,regular,s2c2,485,75,75,75,125,95,40,0,0,0,2,0,0,90,medium,170,humanshape,
607,5,litwick,ghost,fire,0.3,3.1,white,blob,regular,s1c3,275,50,30,55,65,55,20,0,0,0,1,0,0,190,medium-slow,55,indeterminate,
608,5,lampent,ghost,fire,0.6,13.0,black,arms,regular,s2c3,370,60,40,60,95,60,55,0,0,0,2,0,0,90,medium-slow,130,indeterminate,
609,5,chandelure,ghost,fire,1.0,34.3,black,arms,regular,s3c3,520,60,55,90,145,90,80,0,0,0,3,0,0,45,medium-slow,234,indeterminate,
610,5,axew,dragon,,0.6,18.0,green,upright,regular,s1c3,320,46,87,60,30,40,57,0,1,0,0,0,0,75,slow,64,monster,dragon
611,5,fraxure,dragon,,1.0,36.0,green,upright,regular,s2c3,410,66,117,70,40,50,67,0,2,0,0,0,0,60,slow,144,monster,dragon
612,5,haxorus,dragon,,1.8,105.5,yellow,upright,regular,s3c3,540,76,147,90,60,70,97,0,3,0,0,0,0,45,slow,243,monster,dragon
613,5,cubchoo,ice,,0.5,8.5,white,upright,regular,s1c2,305,55,70,40,60,40,40,0,1,0,0,0,0,120,medium,61,ground,
614,5,beartic,ice,,2.6,260.0,white,quadruped,regular,s2c2,505,95,130,80,70,80,50,0,2,0,0,0,0,60,medium,177,ground,
615,5,cryogonal,ice,,1.1,148.0,blue,ball,regular,single,515,80,50,50,95,135,105,0,0,0,0,2,0,25,medium,180,mineral,
616,5,shelmet,bug,,0.4,7.7,red,ball,regular,s1c2,305,50,40,85,40,65,25,0,0,1,0,0,0,200,medium,61,bug,
617,5,accelgor,bug,,0.8,25.3,red,arms,regular,s2c2,495,80,70,40,100,60,145,0,0,0,0,0,2,75,medium,173,bug,
618,5,stunfisk,ground,electric,0.7,11.0,brown,fish,regular,single,471,109,66,84,81,99,32,2,0,0,0,0,0,75,medium,165,water1,indeterminate
619,5,mienfoo,fighting,,0.9,20.0,yellow,upright,regular,s1c2,350,45,85,50,55,50,65,0,1,0,0,0,0,180,medium-slow,70,ground,humanshape
620,5,mienshao,fighting,,1.4,35.5,purple,upright,regular,s2c2,510,65,125,60,95,60,105,0,2,0,0,0,0,45,medium-slow,179,ground,humanshape
621,5,druddigon,dragon,,1.6,139.0,red,upright,regular,single,485,77,120,90,60,90,48,0,2,0,0,0,0,45,medium,170,dragon,monster
622,5,golett,ground,ghost,1.0,92.0,green,humanoid,regular,s1c2,303,59,74,50,35,50,35,0,1,0,0,0,0,190,medium,61,mineral,
623,5,golurk,ground,ghost,2.8,330.0,green,humanoid,regular,s2c2,483,89,124,80,55,80,55,0,2,0,0,0,0,90,medium,169,mineral,
624,5,pawniard,dark,steel,0.5,10.2,red,humanoid,regular,s1c3,340,45,85,70,40,40,60,0,1,0,0,0,0,120,medium,68,humanshape,
625,5,bisharp,dark,steel,1.6,70.0,red,humanoid,regular,s2c3,490,65,125,100,60,70,70,0,2,0,0,0,0,45,medium,172,humanshape,
626,5,bouffalant,normal,,1.6,94.6,brown,quadruped,regular,single,490,95,110,95,40,95,55,0,2,0,0,0,0,45,medium,172,ground,
627,5,rufflet,normal,flying,0.5,10.5,white,wings,regular,s1c2,350,70,83,50,37,50,60,0,1,0,0,0,0,190,slow,70,flying,
628,5,braviary,normal,flying,1.5,41.0,red,wings,regular,s2c2,510,100,123,75,57,75,80,0,2,0,0,0,0,60,slow,179,flying,
629,5,vullaby,dark,flying,0.5,9.0,brown,wings,regular,s1c2,370,70,55,75,45,65,60,0,0,1,0,0,0,190,slow,74,flying,
630,5,mandibuzz,dark,flying,1.2,39.5,brown,wings,regular,s2c2,510,110,65,105,55,95,80,0,0,0,2,0,0,60,slow,179,flying,
631,5,heatmor,fire,,1.4,58.0,red,upright,regular,single,484,85,97,66,105,66,65,0,0,0,2,0,0,90,medium,169,ground,
632,5,durant,bug,steel,0.3,33.0,gray,armor,regular,single,484,58,109,112,48,48,109,0,0,2,0,0,0,90,medium,169,bug,
633,5,deino,dark,dragon,0.8,17.3,blue,quadruped,regular,s1c3,300,52,65,50,45,50,38,0,1,0,0,0,0,45,slow,60,dragon,
634,5,zweilous,dark,dragon,1.4,50.0,blue,quadruped,regular,s2c3,420,72,85,70,65,70,58,0,2,0,0,0,0,45,slow,147,dragon,
635,5,hydreigon,dark,dragon,1.8,160.0,blue,upright,regular,s3c3,600,92,105,90,125,90,98,0,0,0,3,0,0,45,slow,270,dragon,
636,5,larvesta,bug,fire,1.1,28.8,white,armor,regular,s1c2,360,55,85,55,50,55,60,0,1,0,0,0,0,45,slow,72,bug,
637,5,volcarona,bug,fire,1.6,46.0,white,bug-wings,regular,s2c2,550,85,60,65,135,105,100,0,0,0,3,0,0,15,slow,248,bug,
638,5,cobalion,steel,fighting,2.1,250.0,blue,quadruped,legendary,single,580,91,90,129,90,72,108,0,0,3,0,0,0,3,slow,261,no-eggs,
639,5,terrakion,rock,fighting,1.9,260.0,gray,quadruped,legendary,single,580,91,129,90,72,90,108,0,3,0,0,0,0,3,slow,261,no-eggs,
640,5,virizion,grass,fighting,2.0,200.0,green,quadruped,legendary,single,580,91,90,72,90,129,108,0,0,0,0,3,0,3,slow,261,no-eggs,
641,5,tornadus,flying,,1.5,63.0,green,arms,legendary,single,580,79,115,70,125,80,111,0,3,0,0,0,0,3,slow,261,no-eggs,
642,5,thundurus,electric,flying,1.5,61.0,blue,arms,legendary,single,580,79,115,70,125,80,111,0,3,0,0,0,0,3,slow,261,no-eggs,
643,5,reshiram,dragon,fire,3.2,330.0,white,wings,legendary,single,680,100,120,100,150,120,90,0,0,0,3,0,0,3,slow,306,no-eggs,
644,5,zekrom,dragon,electric,2.9,345.0,black,upright,legendary,single,680,100,150,120,120,100,90,0,3,0,0,0,0,3,slow,306,no-eggs,
645,5,landorus,ground,flying,1.5,68.0,brown,arms,legendary,single,600,89,125,90,115,80,101,0,0,0,3,0,0,3,slow,270,no-eggs,
646,5,kyurem,dragon,ice,3.0,325.0,gray,upright,legendary,single,660,125,130,90,130,90,95,1,1,0,1,0,0,3,slow,297,no-eggs,
647,5,keldeo,water,fighting,1.4,48.5,yellow,quadruped,legendary,single,580,91,72,90,129,90,108,0,0,0,3,0,0,3,slow,261,no-eggs,
648,5,meloetta,normal,psychic,0.6,6.5,white,humanoid,legendary,single,600,100,77,77,128,128,90,0,0,0,1,1,1,3,slow,270,no-eggs,
649,5,genesect,bug,steel,1.5,82.5,purple,humanoid,legendary,single,600,71,120,95,120,95,99,0,1,0,1,0,1,3,slow,270,no-eggs,
650,6,chespin,grass,,0.4,9.0,green,upright,regular,s1c3,313,56,61,65,48,45,38,0,0,1,0,0,0,45,medium-slow,63,ground,
651,6,quilladin,grass,,0.7,29.0,green,upright,regular,s2c3,405,61,78,95,56,58,57,0,0,2,0,0,0,45,medium-slow,142,ground,
652,6,chesnaught,grass,fighting,1.6,90.0,green,upright,regular,s3c3,530,88,107,122,74,75,64,0,0,3,0,0,0,45,medium-slow,239,ground,
653,6,fennekin,fire,,0.4,9.4,red,quadruped,regular,s1c3,307,40,45,40,62,60,60,0,0,0,1,0,0,45,medium-slow,61,ground,
654,6,braixen,fire,,1.0,14.5,red,upright,regular,s2c3,409,59,59,58,90,70,73,0,0,0,2,0,0,45,medium-slow,143,ground,
655,6,delphox,fire,psychic,1.5,39.0,red,upright,regular,s3c3,534,75,69,72,114,100,104,0,0,0,3,0,0,45,medium-slow,240,ground,
656,6,froakie,water,,0.3,7.0,blue,quadruped,regular,s1c3,314,41,56,40,62,44,71,0,0,0,0,0,1,45,medium-slow,63,water1,
657,6,frogadier,water,,0.6,10.9,blue,humanoid,regular,s2c3,405,54,63,52,83,56,97,0,0,0,0,0,2,45,medium-slow,142,water1,
658,6,greninja,water,dark,1.5,40.0,blue,humanoid,regular,s3c3,530,72,95,67,103,71,122,0,0,0,0,0,3,45,medium-slow,239,water1,
659,6,bunnelby,normal,,0.4,5.0,brown,upright,regular,s1c2,237,38,36,38,32,36,57,0,0,0,0,0,1,255,medium,47,ground,
660,6,diggersby,normal,ground,1.0,42.4,brown,upright,regular,s2c2,423,85,56,77,50,77,78,2,0,0,0,0,0,127,medium,148,ground,
661,6,fletchling,normal,flying,0.3,1.7,red,wings,regular,s1c3,278,45,50,43,40,38,62,0,0,0,0,0,1,255,medium-slow,56,flying,
662,6,fletchinder,fire,flying,0.7,16.0,red,wings,regular,s2c3,382,62,73,55,56,52,84,0,0,0,0,0,2,120,medium-slow,134,flying,
663,6,talonflame,fire,flying,1.2,24.5,red,wings,regular,s3c3,499,78,81,71,74,69,126,0,0,0,0,0,3,45,medium-slow,175,flying,
664,6,scatterbug,bug,,0.3,2.5,black,armor,regular,s1c3,200,38,35,40,27,25,35,0,0,1,0,0,0,255,medium,40,bug,
665,6,spewpa,bug,,0.3,8.4,black,blob,regular,s2c3,213,45,22,60,27,30,29,0,0,2,0,0,0,120,medium,75,bug,
666,6,vivillon,bug,flying,1.2,17.0,white,bug-wings,regular,s3c3,411,80,52,50,90,50,89,1,0,0,1,0,1,45,medium,185,bug,
667,6,litleo,fire,normal,0.6,13.5,brown,quadruped,regular,s1c2,369,62,50,58,73,54,72,0,0,0,1,0,0,220,medium-slow,74,ground,
668,6,pyroar,fire,normal,1.5,81.5,brown,quadruped,regular,s2c2,507,86,68,72,109,66,106,0,0,0,2,0,0,65,medium-slow,177,ground,
669,6,flabebe,fairy,,0.1,0.1,white,arms,regular,s1c3,303,44,38,39,61,79,42,0,0,0,0,1,0,225,medium,61,fairy,
670,6,floette,fairy,,0.2,0.9,white,arms,regular,s2c3,371,54,45,47,75,98,52,0,0,0,0,2,0,120,medium,130,fairy,
671,6,florges,fairy,,1.1,10.0,white,arms,regular,s3c3,552,78,65,68,112,154,75,0,0,0,0,3,0,45,medium,248,fairy,
672,6,skiddo,grass,,0.9,31.0,brown,quadruped,regular,s1c2,350,66,65,48,62,57,52,1,0,0,0,0,0,200,medium,70,ground,
673,6,gogoat,grass,,1.7,91.0,brown,quadruped,regular,s2c2,531,123,100,62,97,81,68,2,0,0,0,0,0,45,medium,186,ground,
674,6,pancham,fighting,,0.6,8.0,white,upright,regular,s1c2,348,67,82,62,46,48,43,0,1,0,0,0,0,220,medium,70,ground,humanshape
675,6,pangoro,fighting,dark,2.1,136.0,white,humanoid,regular,s2c2,495,95,124,78,69,71,58,0,2,0,0,0,0,65,medium,173,ground,humanshape
676,6,furfrou,normal,,1.2,28.0,white,quadruped,regular,single,472,75,80,60,65,90,102,0,0,0,0,0,1,160,medium,165,ground,
677,6,espurr,psychic,,0.3,3.5,gray,upright,regular,s1c2,355,62,48,54,63,60,68,0,0,0,0,0,1,190,medium,71,ground,
678,6,meowstic,psychic,,0.6,8.5,blue,upright,regular,s2c2,466,74,48,76,83,81,104,0,0,0,0,0,2,75,medium,163,ground,
679,6,honedge,steel,ghost,0.8,2.0,brown,blob,regular,s1c3,325,45,80,100,35,37,28,0,0,1,0,0,0,180,medium,65,mineral,
680,6,doublade,steel,ghost,0.8,4.5,brown,heads,regular,s2c3,448,59,110,150,45,49,35,0,0,2,0,0,0,90,medium,157,mineral,
681,6,aegislash,steel,ghost,1.7,53.0,brown,blob,regular,s3c3,500,60,50,140,50,140,60,0,0,2,0,1,0,45,medium,234,mineral,
682,6,spritzee,fairy,,0.2,0.5,pink,arms,regular,s1c2,341,78,52,60,63,65,23,1,0,0,0,0,0,200,medium,68,fairy,
683,6,aromatisse,fairy,,0.8,15.5,pink,humanoid,regular,s2c2,462,101,72,72,99,89,29,2,0,0,0,0,0,140,medium,162,fairy,
684,6,swirlix,fairy,,0.4,3.5,white,legs,regular,s1c2,341,62,48,66,59,57,49,0,0,1,0,0,0,200,medium,68,fairy,
685,6,slurpuff,fairy,,0.8,5.0,white,humanoid,regular,s2c2,480,82,80,86,85,75,72,0,0,2,0,0,0,140,medium,168,fairy,
686,6,inkay,dark,psychic,0.4,3.5,blue,tentacles,regular,s1c2,288,53,54,53,37,46,45,0,1,0,0,0,0,190,medium,58,water1,water2
687,6,malamar,dark,psychic,1.5,47.0,blue,blob,regular,s2c2,482,86,92,88,68,75,73,0,2,0,0,0,0,80,medium,169,water1,water2
688,6,binacle,rock,water,0.5,31.0,brown,heads,regular,s1c2,306,42,52,67,39,56,50,0,1,0,0,0,0,120,medium,61,water3,
689,6,barbaracle,rock,water,1.3,96.0,brown,heads,regular,s2c2,500,72,105,115,54,86,68,0,2,0,0,0,0,45,medium,175,water3,
690,6,skrelp,poison,water,0.5,7.3,brown,blob,regular,s1c2,320,50,60,60,60,60,30,0,0,0,0,1,0,225,medium,64,water1,dragon
691,6,dragalge,poison,dragon,1.8,81.5,brown,blob,regular,s2c2,494,65,75,90,97,123,44,0,0,0,0,2,0,55,medium,173,water1,dragon
692,6,clauncher,water,,0.5,8.3,blue,armor,regular,s1c2,330,50,53,62,58,63,44,0,0,0,1,0,0,225,slow,66,water1,water3
693,6,clawitzer,water,,1.3,35.3,blue,squiggle,regular,s2c2,500,71,73,88,120,89,59,0,0,0,2,0,0,55,slow,100,water1,water3
694,6,helioptile,electric,normal,0.5,6.0,yellow,upright,regular,s1c2,289,44,38,33,61,43,70,0,0,0,0,0,1,190,medium,58,monster,dragon
695,6,heliolisk,electric,normal,1.0,21.0,yellow,upright,regular,s2c2,481,62,55,52,109,94,109,0,0,0,1,0,1,75,medium,168,monster,dragon
696,6,tyrunt,rock,dragon,0.8,26.0,brown,upright,regular,s1c2,362,58,89,77,45,45,48,0,1,0,0,0,0,45,medium,72,monster,dragon
697,6,tyrantrum,rock,dragon,2.5,270.0,red,upright,regular,s2c2,521,82,121,119,69,59,71,0,2,0,0,0,0,45,medium,182,monster,dragon
698,6,amaura,rock,ice,1.3,25.2,blue,quadruped,regular,s1c2,362,77,59,50,67,63,46,1,0,0,0,0,0,45,medium,72,monster,
699,6,aurorus,rock,ice,2.7,225.0,blue,quadruped,regular,s2c2,521,123,77,72,99,92,58,2,0,0,0,0,0,45,medium,104,monster,
700,6,sylveon,fairy,,1.0,23.5,pink,quadruped,regular,s2c2,525,95,65,65,110,130,60,0,0,0,0,2,0,45,medium,184,ground,
701,6,hawlucha,fighting,flying,0.8,21.5,green,humanoid,regular,single,500,78,92,75,74,63,118,0,2,0,0,0,0,100,medium,175,flying,humanshape
702,6,dedenne,electric,fairy,0.2,2.2,yellow,upright,regular,single,431,67,58,57,81,67,101,0,0,0,0,0,2,180,medium,151,ground,fairy
703,6,carbink,rock,fairy,0.3,5.7,gray,ball,regular,single,500,50,50,150,50,150,50,0,0,1,0,1,0,60,slow,100,fairy,mineral
704,6,goomy,dragon,,0.3,2.8,purple,squiggle,regular,s1c3,300,45,50,35,55,75,40,0,0,0,0,1,0,45,slow,60,dragon,
705,6,sliggoo,dragon,,0.8,17.5,purple,squiggle,regular,s2c3,452,68,75,53,83,113,60,0,0,0,0,2,0,45,slow,158,dragon,
706,6,goodra,dragon,,2.0,150.5,purple,upright,regular,s3c3,600,90,100,70,110,150,80,0,0,0,0,3,0,45,slow,270,dragon,
707,6,klefki,steel,fairy,0.2,3.0,gray,ball,regular,single,470,57,80,91,80,87,75,0,0,1,0,0,0,75,fast,165,mineral,
708,6,phantump,ghost,grass,0.4,7.0,brown,arms,regular,s1c2,309,43,70,48,50,60,38,0,1,0,0,0,0,120,medium,62,plant,indeterminate
709,6,trevenant,ghost,grass,1.5,71.0,brown,tentacles,regular,s2c2,474,85,110,76,65,82,56,0,2,0,0,0,0,60,medium,166,plant,indeterminate
710,6,pumpkaboo,ghost,grass,0.4,5.0,brown,ball,regular,s1c2,335,49,66,70,44,55,51,0,0,1,0,0,0,120,medium,67,indeterminate,
711,6,gourgeist,ghost,grass,0.9,12.5,brown,blob,regular,s2c2,494,65,90,122,58,75,84,0,0,2,0,0,0,60,medium,173,indeterminate,
712,6,bergmite,ice,,1.0,99.5,blue,quadruped,regular,s1c2,304,55,69,85,32,35,28,0,0,1,0,0,0,190,medium,61,monster,mineral
713,6,avalugg,ice,,2.0,505.0,blue,quadruped,regular,s2c2,514,95,117,184,44,46,28,0,0,2,0,0,0,55,medium,180,monster,mineral
714,6,noibat,flying,dragon,0.5,8.0,purple,wings,regular,s1c2,245,40,30,35,45,40,55,0,0,0,0,0,1,190,medium,49,flying,dragon
715,6,noivern,flying,dragon,1.5,85.0,purple,wings,regular,s2c2,535,85,70,80,97,80,123,0,0,0,0,0,2,45,medium,187,flying,dragon
716,6,xerneas,fairy,,3.0,215.0,blue,quadruped,legendary,single,680,126,131,95,131,98,99,3,0,0,0,0,0,45,slow,306,no-eggs,
717,6,yveltal,dark,flying,5.8,203.0,red,wings,legendary,single,680,126,131,95,131,98,99,3,0,0,0,0,0,45,slow,306,no-eggs,
718,6,zygarde,dragon,ground,5.0,305.0,green,squiggle,legendary,single,600,108,100,121,81,95,95,3,0,0,0,0,0,3,slow,270,no-eggs,
719,6,diancie,rock,fairy,0.7,8.8,pink,arms,legendary,single,600,50,100,150,100,150,50,0,0,1,0,2,0,3,slow,270,no-eggs,
720,6,hoopa,psychic,ghost,0.5,9.0,purple,arms,legendary,single,600,80,110,60,150,130,70,0,0,0,3,0,0,3,slow,270,no-eggs,
721,6,volcanion,fire,water,1.7,195.0,brown,quadruped,legendary,single,600,80,110,120,130,90,70,0,0,0,3,0,0,3,slow,270,no-eggs,
722,7,rowlet,grass,flying,0.3,1.5,brown,wings,regular,s1c3,320,68,55,55,50,50,42,1,0,0,0,0,0,45,medium-slow,64,flying,
723,7,dartrix,grass,flying,0.7,16.0,brown,wings,regular,s2c3,420,78,75,75,70,70,52,2,0,0,0,0,0,45,medium-slow,147,flying,
724,7,decidueye,grass,ghost,1.6,36.6,brown,wings,regular,s3c3,530,78,107,75,100,100,70,0,3,0,0,0,0,45,medium-slow,239,flying,
725,7,litten,fire,,0.4,4.3,red,quadruped,regular,s1c3,320,45,65,40,60,40,70,0,0,0,0,0,1,45,medium-slow,64,ground,
726,7,torracat,fire,,0.7,25.0,red,quadruped,regular,s2c3,420,65,85,50,80,50,90,0,0,0,0,0,2,45,medium-slow,147,ground,
727,7,incineroar,fire,dark,1.8,83.0,red,upright,regular,s3c3,530,95,115,90,80,90,60,0,3,0,0,0,0,45,medium-slow,239,ground,
728,7,popplio,water,,0.4,7.5,blue,fish,regular,s1c3,320,50,54,54,66,56,40,0,0,0,1,0,0,45,medium-slow,64,water1,ground
729,7,brionne,water,,0.6,17.5,blue,fish,regular,s2c3,420,60,69,69,91,81,50,0,0,0,2,0,0,45,medium-slow,147,water1,ground
