id,name,types,height,weight,hp,atk,def,sp_atk,sp_def,spe,total_stats,ev_hp,ev_atk,ev_def,ev_sp_atk,ev_sp_def,ev_spe,shape,color,capture_rate,gender_rate,growth_rate,generation,egg_groups,is_legendary,is_mythical,is_baby,category,base_experience,sprite,stage
449,hippopotas,ground,0.8,49.5,68,72,78,38,42,32,330,0,0,1,0,0,0,quadruped,brown,140,4,slow,4,ground,False,False,False,regular,66,0449_hippopotas.png,s1c2
450,hippowdon,ground,2.0,300.0,108,112,118,68,72,47,525,0,0,2,0,0,0,quadruped,brown,60,4,slow,4,ground,False,False,False,regular,184,0450_hippowdon.png,s2c2
451,skorupi,poison/bug,0.8,12.0,40,50,90,30,55,65,330,0,0,1,0,0,0,armor,purple,120,4,slow,4,bug/water3,False,False,False,regular,66,0451_skorupi.png,s1c2
452,drapion,poison/dark,1.3,61.5,70,90,110,60,75,95,500,0,0,2,0,0,0,armor,purple,45,4,slow,4,bug/water3,False,False,False,regular,175,0452_drapion.png,s2c2
453,croagunk,poison/fighting,0.7,23.0,48,61,40,61,40,50,300,0,1,0,0,0,0,humanoid,blue,140,4,medium,4,humanshape,False,False,False,regular,60,0453_croagunk.png,s1c2
454,toxicroak,poison/fighting,1.3,44.4,83,106,65,86,65,85,490,0,2,0,0,0,0,humanoid,blue,75,4,medium,4,humanshape,False,False,False,regular,172,0454_toxicroak.png,s2c2
455,carnivine,grass,1.4,27.0,74,100,72,90,72,46,454,0,2,0,0,0,0,tentacles,green,200,4,slow,4,plant,False,False,False,regular,159,0455_carnivine.png,single
456,finneon,water,0.4,7.0,49,49,56,49,61,66,330,0,0,0,0,0,1,fish,blue,190,4,slow-then-very-fast,4,water2,False,False,False,regular,66,0456_finneon.png,s1c2
457,lumineon,water,1.2,24.0,69,69,76,69,86,91,460,0,0,0,0,0,2,fish,blue,75,4,slow-then-very-fast,4,water2,False,False,False,regular,161,0457_lumineon.png,s2c2
458,mantyke,water/flying,1.0,65.0,45,20,50,60,120,50,345,0,0,0,0,1,0,wings,blue,25,4,slow,4,no-eggs,False,False,True,baby,69,0458_mantyke.png,s1c2
459,snover,grass/ice,1.0,50.5,60,62,50,62,60,40,334,0,1,0,0,0,0,upright,white,120,4,slow,4,monster/plant,False,False,False,regular,67,0459_snover.png,s1c2
460,abomasnow,grass/ice,2.2,135.5,90,92,75,92,85,60,494,0,1,0,1,0,0,upright,white,60,4,slow,4,monster/plant,False,False,False,regular,173,0460_abomasnow.png,s2c2
461,weavile,dark/ice,1.1,34.0,70,120,65,45,85,125,510,0,1,0,0,0,1,upright,black,45,4,medium-slow,4,ground,False,False,False,regular,179,0461_weavile.png,s2c2
462,magnezone,electric/steel,1.2,180.0,70,70,115,130,90,60,535,0,0,0,3,0,0,arms,gray,30,-1,medium,4,mineral,False,False,False,regular,241,0462_magnezone.png,s3c3
463,lickilicky,normal,1.7,140.0,110,85,95,80,95,50,515,3,0,0,0,0,0,humanoid,pink,30,4,medium,4,monster,False,False,False,regular,180,0463_lickilicky.png,s2c2
464,rhyperior,ground/rock,2.4,282.8,115,140,130,55,55,40,535,0,3,0,0,0,0,upright,gray,30,4,slow,4,monster/ground,False,False,False,regular,241,0464_rhyperior.png,s3c3
465,tangrowth,grass,2.0,128.6,100,100,125,110,50,50,535,0,0,2,0,0,0,humanoid,blue,30,4,medium,4,plant,False,False,False,regular,187,0465_tangrowth.png,s2c2
466,electivire,electric,1.8,138.6,75,123,67,95,85,95,540,0,3,0,0,0,0,upright,yellow,30,2,medium,4,humanshape,False,False,False,regular,243,0466_electivire.png,s3c3
467,magmortar,fire,1.6,68.0,75,95,67,125,95,83,540,0,0,0,3,0,0,upright,red,30,2,medium,4,humanshape,False,False,False,regular,243,0467_magmortar.png,s3c3
468,togekiss,fairy/flying,1.5,38.0,85,50,95,120,115,80,545,0,0,0,2,1,0,wings,white,30,1,fast,4,flying/fairy,False,False,False,regular,245,0468_togekiss.png,s3c3
469,yanmega,bug/flying,1.9,51.5,86,76,86,116,56,95,515,0,2,0,0,0,0,bug-wings,green,30,4,medium,4,bug,False,False,False,regular,180,0469_yanmega.png,s2c2
470,leafeon,grass,1.0,25.5,65,110,130,60,65,95,525,0,0,2,0,0,0,quadruped,green,45,1,medium,4,ground,False,False,False,regular,184,0470_leafeon.png,s2c2
471,glaceon,ice,0.8,25.9,65,60,110,130,95,65,525,0,0,0,2,0,0,quadruped,blue,45,1,medium,4,ground,False,False,False,regular,184,0471_glaceon.png,s2c2
472,gliscor,ground/flying,2.0,42.5,75,95,125,45,75,95,510,0,0,2,0,0,0,wings,purple,30,4,medium-slow,4,bug,False,False,False,regular,179,0472_gliscor.png,s2c2
473,mamoswine,ice/ground,2.5,291.0,110,130,80,70,60,80,530,0,3,0,0,0,0,quadruped,brown,50,4,slow,4,ground,False,False,False,regular,239,0473_mamoswine.png,s3c3
474,porygon-z,normal,0.9,34.0,85,80,70,135,75,90,535,0,0,0,3,0,0,arms,red,30,-1,medium,4,mineral,False,False,False,regular,241,0474_porygon_z.png,s1c3
475,gallade,psychic/fighting,1.6,52.0,68,125,65,65,115,80,518,0,3,0,0,0,0,humanoid,white,45,0,slow,4,humanshape/indeterminate,False,False,False,regular,233,0475_gallade.png,s3c3
476,probopass,rock/steel,1.4,340.0,60,55,145,75,150,40,525,0,0,1,0,2,0,heads,gray,60,4,medium,4,mineral,False,False,False,regular,184,0476_probopass.png,s2c2
477,dusknoir,ghost,2.2,106.6,45,100,135,65,135,45,525,0,0,1,0,2,0,arms,black,45,4,fast,4,indeterminate,False,False,False,regular,236,0477_dusknoir.png,s3c3
478,froslass,ice/ghost,1.3,26.6,70,80,70,80,70,110,480,0,0,0,0,0,2,arms,white,75,8,medium,4,fairy/mineral,False,False,False,regular,168,0478_froslass.png,s2c2
479,rotom,electric/ghost,0.3,0.3,50,50,77,95,77,91,440,0,0,0,1,0,1,ball,red,45,-1,medium,4,indeterminate,False,False,False,regular,154,0479_rotom.png,single
480,uxie,psychic,0.3,0.3,75,75,130,75,130,95,580,0,0,2,0,1,0,upright,yellow,3,-1,slow,4,no-eggs,True,False,False,legendary,261,0480_uxie.png,single
481,mesprit,psychic,0.3,0.3,80,105,105,105,105,80,580,0,1,0,1,1,0,upright,pink,3,-1,slow,4,no-eggs,True,False,False,legendary,261,0481_mesprit.png,single
482,azelf,psychic,0.3,0.3,75,125,70,125,70,115,580,0,2,0,1,0,0,upright,blue,3,-1,slow,4,no-eggs,True,False,False,legendary,261,0482_azelf.png,single
483,dialga,steel/dragon,5.4,683.0,100,120,120,150,100,90,680,0,0,0,3,0,0,quadruped,white,3,-1,slow,4,no-eggs,True,False,False,legendary,306,0483_dialga.png,single
484,palkia,water/dragon,4.2,336.0,90,120,100,150,120,100,680,0,0,0,3,0,0,upright,purple,3,-1,slow,4,no-eggs,True,False,False,legendary,306,0484_palkia.png,single
485,heatran,fire/steel,1.7,430.0,91,90,106,130,106,77,600,0,0,0,3,0,0,quadruped,brown,3,4,slow,4,no-eggs,True,False,False,legendary,270,0485_heatran.png,single
486,regigigas,normal,3.7,420.0,110,160,110,80,110,100,670,0,3,0,0,0,0,humanoid,white,3,-1,slow,4,no-eggs,True,False,False,legendary,302,0486_regigigas.png,single
487,giratina-altered,ghost/dragon,4.5,750.0,150,100,120,100,120,90,680,3,0,0,0,0,0,tentacles,black,3,-1,slow,4,no-eggs,True,False,False,legendary,306,0487_giratina_altered.png,single
488,cresselia,psychic,1.5,85.6,120,70,110,75,120,85,580,0,0,0,0,3,0,squiggle,yellow,3,8,slow,4,no-eggs,True,False,False,legendary,270,0488_cresselia.png,single
489,phione,water,0.4,3.1,80,80,80,80,80,80,480,1,0,0,0,0,0,arms,blue,30,-1,slow,4,water1/fairy,False,True,False,mythical,216,0489_phione.png,s1c2
490,manaphy,water,0.3,1.4,100,100,100,100,100,100,600,3,0,0,0,0,0,humanoid,blue,3,-1,slow,4,water1/fairy,False,True,False,mythical,270,0490_manaphy.png,s2c2
491,darkrai,dark,1.5,50.5,70,90,90,135,90,125,600,0,0,0,2,0,1,humanoid,black,3,-1,slow,4,no-eggs,False,True,False,mythical,270,0491_darkrai.png,single
492,shaymin-land,grass,0.2,2.1,100,100,100,100,100,100,600,3,0,0,0,0,0,quadruped,green,45,-1,medium-slow,4,no-eggs,False,True,False,mythical,270,0492_shaymin_land.png,single
493,arceus,normal,3.2,320.0,120,120,120,120,120,120,720,3,0,0,0,0,0,quadruped,white,3,-1,slow,4,no-eggs,False,True,False,mythical,324,0493_arceus.png,single
494,victini,psychic/fire,0.4,4.0,100,100,100,100,100,100,600,3,0,0,0,0,0,humanoid,yellow,3,-1,slow,5,no-eggs,False,True,False,mythical,270,0494_victini.png,single
495,snivy,grass,0.6,8.1,45,45,55,45,55,63,308,0,0,0,0,0,1,upright,green,45,1,medium-slow,5,ground/plant,False,False,False,regular,62,0495_snivy.png,s1c3
496,servine,grass,0.8,16.0,60,60,75,60,75,83,413,0,0,0,0,0,2,upright,green,45,1,medium-slow,5,ground/plant,False,False,False,regular,145,0496_servine.png,s2c3
497,serperior,grass,3.3,63.0,75,75,95,75,95,113,528,0,0,0,0,0,3,squiggle,green,45,1,medium-slow,5,ground/plant,False,False,False,regular,238,0497_serperior.png,s3c3
498,tepig,fire,0.5,9.9,65,63,45,45,45,45,308,1,0,0,0,0,0,quadruped,red,45,1,medium-slow,5,ground,False,False,False,regular,62,0498_tepig.png,s1c3
499,pignite,fire/fighting,1.0,55.5,90,93,55,70,55,55,418,0,2,0,0,0,0,upright,red,45,1,medium-slow,5,ground,False,False,False,regular,146,0499_pignite.png,s2c3
500,emboar,fire/fighting,1.6,150.0,110,123,65,100,65,65,528,0,3,0,0,0,0,upright,red,45,1,medium-slow,5,ground,False,False,False,regular,238,0500_emboar.png,s3c3
501,oshawott,water,0.5,5.9,55,55,45,63,45,45,308,0,0,0,1,0,0,upright,blue,45,1,medium-slow,5,ground,False,False,False,regular,62,0501_oshawott.png,s1c3
502,dewott,water,0.8,24.5,75,75,60,83,60,60,413,0,0,0,2,0,0,upright,blue,45,1,medium-slow,5,ground,False,False,False,regular,145,0502_dewott.png,s2c3
503,samurott,water,1.5,94.6,95,100,85,108,70,70,528,0,0,0,3,0,0,quadruped,blue,45,1,medium-slow,5,ground,False,False,False,regular,238,0503_samurott.png,s3c3
504,patrat,normal,0.5,11.6,45,55,39,35,39,42,255,0,1,0,0,0,0,quadruped,brown,255,4,medium,5,ground,False,False,False,regular,51,0504_patrat.png,s1c2
505,watchog,normal,1.1,27.0,60,85,69,60,69,77,420,0,2,0,0,0,0,upright,brown,255,4,medium,5,ground,False,False,False,regular,147,0505_watchog.png,s2c2
506,lillipup,normal,0.4,4.1,45,60,45,25,45,55,275,0,1,0,0,0,0,quadruped,brown,255,4,medium-slow,5,ground,False,False,False,regular,55,0506_lillipup.png,s1c3
507,herdier,normal,0.9,14.7,65,80,65,35,65,60,370,0,2,0,0,0,0,quadruped,gray,120,4,medium-slow,5,ground,False,False,False,regular,130,0507_herdier.png,s2c3
508,stoutland,normal,1.2,61.0,85,110,90,45,90,80,500,0,3,0,0,0,0,quadruped,gray,45,4,medium-slow,5,ground,False,False,False,regular,225,0508_stoutland.png,s3c3
509,purrloin,dark,0.4,10.1,41,50,37,50,37,66,281,0,0,0,0,0,1,quadruped,purple,255,4,medium,5,ground,False,False,False,regular,56,0509_purrloin.png,s1c2
510,liepard,dark,1.1,37.5,64,88,50,88,50,106,446,0,0,0,0,0,2,quadruped,purple,90,4,medium,5,ground,False,False,False,regular,156,0510_liepard.png,s2c2
511,pansage,grass,0.6,10.5,50,53,48,53,48,64,316,0,0,0,0,0,1,upright,green,190,1,medium,5,ground,False,False,False,regular,63,0511_pansage.png,s1c2
512,simisage,grass,1.1,30.5,75,98,63,98,63,101,498,0,0,0,0,0,2,upright,green,75,1,medium,5,ground,False,False,False,regular,174,0512_simisage.png,s2c2
513,pansear,fire,0.6,11.0,50,53,48,53,48,64,316,0,0,0,0,0,1,upright,red,190,1,medium,5,ground,False,False,False,regular,63,0513_pansear.png,s1c2
514,simisear,fire,1.0,28.0,75,98,63,98,63,101,498,0,0,0,0,0,2,upright,red,75,1,medium,5,ground,False,False,False,regular,174,0514_simisear.png,s2c2
515,panpour,water,0.6,13.5,50,53,48,53,48,64,316,0,0,0,0,0,1,upright,blue,190,1,medium,5,ground,False,False,False,regular,63,0515_panpour.png,s1c2
516,simipour,water,1.0,29.0,75,98,63,98,63,101,498,0,0,0,0,0,2,upright,blue,75,1,medium,5,ground,False,False,False,regular,174,0516_simipour.png,s2c2
517,munna,psychic,0.6,23.3,76,25,45,67,55,24,292,1,0,0,0,0,0,quadruped,pink,190,4,fast,5,ground,False,False,False,regular,58,0517_munna.png,s1c2
518,musharna,psychic,1.1,60.5,116,55,85,107,95,29,487,2,0,0,0,0,0,humanoid,pink,75,4,fast,5,ground,False,False,False,regular,170,0518_musharna.png,s2c2
519,pidove,normal/flying,0.3,2.1,50,55,50,36,30,43,264,0,1,0,0,0,0,wings,gray,255,4,medium-slow,5,flying,False,False,False,regular,53,0519_pidove.png,s1c3
520,tranquill,normal/flying,0.6,15.0,62,77,62,50,42,65,358,0,2,0,0,0,0,wings,gray,120,4,medium-slow,5,flying,False,False,False,regular,125,0520_tranquill.png,s2c3
521,unfezant,normal/flying,1.2,29.0,80,115,80,65,55,93,488,0,3,0,0,0,0,wings,gray,45,4,medium-slow,5,flying,False,False,False,regular,220,0521_unfezant.png,s3c3
522,blitzle,electric,0.8,29.8,45,60,32,50,32,76,295,0,0,0,0,0,1,quadruped,black,190,4,medium,5,ground,False,False,False,regular,59,0522_blitzle.png,s1c2
523,zebstrika,electric,1.6,79.5,75,100,63,80,63,116,497,0,0,0,0,0,2,quadruped,black,75,4,medium,5,ground,False,False,False,regular,174,0523_zebstrika.png,s2c2
524,roggenrola,rock,0.4,18.0,55,75,85,25,25,15,280,0,0,1,0,0,0,legs,blue,255,4,medium-slow,5,mineral,False,False,False,regular,56,0524_roggenrola.png,s1c3
525,boldore,rock,0.9,102.0,70,105,105,50,40,20,390,0,1,1,0,0,0,tentacles,blue,120,4,medium-slow,5,mineral,False,False,False,regular,137,0525_boldore.png,s2c3
526,gigalith,rock,1.7,260.0,85,135,130,60,80,25,515,0,3,0,0,0,0,tentacles,blue,45,4,medium-slow,5,mineral,False,False,False,regular,232,0526_gigalith.png,s3c3
527,woobat,psychic/flying,0.4,2.1,65,45,43,55,43,72,323,0,0,0,0,0,1,wings,blue,190,4,medium,5,ground/flying,False,False,False,regular,65,0527_woobat.png,s1c2
528,swoobat,psychic/flying,0.9,10.5,67,57,55,77,55,114,425,0,0,0,0,0,2,wings,blue,45,4,medium,5,ground/flying,False,False,False,regular,149,0528_swoobat.png,s2c2
529,drilbur,ground,0.3,8.5,60,85,40,30,45,68,328,0,1,0,0,0,0,upright,gray,120,4,medium,5,ground,False,False,False,regular,66,0529_drilbur.png,s1c2
530,excadrill,ground/steel,0.7,40.4,110,135,60,50,65,88,508,0,2,0,0,0,0,humanoid,gray,60,4,medium,5,ground,False,False,False,regular,178,0530_excadrill.png,s2c2
531,audino,normal,1.1,31.0,103,60,86,60,86,50,445,2,0,0,0,0,0,upright,pink,255,4,fast,5,fairy,False,False,False,regular,390,0531_audino.png,single
532,timburr,fighting,0.6,12.5,75,80,55,25,35,35,305,0,1,0,0,0,0,humanoid,gray,180,2,medium-slow,5,humanshape,False,False,False,regular,61,0532_timburr.png,s1c3
533,gurdurr,fighting,1.2,40.0,85,105,85,40,50,40,405,0,2,0,0,0,0,humanoid,gray,90,2,medium-slow,5,humanshape,False,False,False,regular,142,0533_gurdurr.png,s2c3
534,conkeldurr,fighting,1.4,87.0,105,140,95,55,65,45,505,0,3,0,0,0,0,humanoid,brown,45,2,medium-slow,5,humanshape,False,False,False,regular,227,0534_conkeldurr.png,s3c3
535,tympole,water,0.5,4.5,50,50,40,50,40,64,294,0,0,0,0,0,1,fish,blue,255,4,medium-slow,5,water1,False,False,False,regular,59,0535_tympole.png,s1c3
536,palpitoad,water/ground,0.8,17.0,75,65,55,65,55,69,384,2,0,0,0,0,0,upright,blue,120,4,medium-slow,5,water1,False,False,False,regular,134,0536_palpitoad.png,s2c3
537,seismitoad,water/ground,1.5,62.0,105,95,75,85,75,74,509,3,0,0,0,0,0,humanoid,blue,45,4,medium-slow,5,water1,False,False,False,regular,229,0537_seismitoad.png,s3c3
538,throh,fighting,1.3,55.5,120,100,85,30,85,45,465,2,0,0,0,0,0,humanoid,red,45,0,medium,5,humanshape,False,False,False,regular,163,0538_throh.png,single
539,sawk,fighting,1.4,51.0,75,125,75,30,75,85,465,0,2,0,0,0,0,humanoid,blue,45,0,medium,5,humanshape,False,False,False,regular,163,0539_sawk.png,single
540,sewaddle,bug/grass,0.3,2.5,45,53,70,40,60,42,310,0,0,1,0,0,0,armor,yellow,255,4,medium-slow,5,bug,False,False,False,regular,62,0540_sewaddle.png,s1c3
541,swadloon,bug/grass,0.5,7.3,55,63,90,50,80,42,380,0,0,2,0,0,0,arms,green,120,4,medium-slow,5,bug,False,False,False,regular,133,0541_swadloon.png,s2c3
542,leavanny,bug/grass,1.2,20.5,75,103,80,70,80,92,500,0,3,0,0,0,0,humanoid,yellow,45,4,medium-slow,5,bug,False,False,False,regular,225,0542_leavanny.png,s3c3
543,venipede,bug/poison,0.4,5.3,30,45,59,30,39,57,260,0,0,1,0,0,0,armor,red,255,4,medium-slow,5,bug,False,False,False,regular,52,0543_venipede.png,s1c3
544,whirlipede,bug/poison,1.2,58.5,40,55,99,40,79,47,360,0,0,2,0,0,0,ball,gray,120,4,medium-slow,5,bug,False,False,False,regular,126,0544_whirlipede.png,s2c3
545,scolipede,bug/poison,2.5,200.5,60,100,89,55,69,112,485,0,0,0,0,0,3,armor,red,45,4,medium-slow,5,bug,False,False,False,regular,218,0545_scolipede.png,s3c3
546,cottonee,grass/fairy,0.3,0.6,40,27,60,37,50,66,280,0,0,0,0,0,1,ball,green,190,4,medium,5,plant/fairy,False,False,False,regular,56,0546_cottonee.png,s1c2
547,whimsicott,grass/fairy,0.7,6.6,60,67,85,77,75,116,480,0,0,0,0,0,2,humanoid,green,75,4,medium,5,plant/fairy,False,False,False,regular,168,0547_whimsicott.png,s2c2
548,petilil,grass,0.5,6.6,45,35,50,70,50,30,280,0,0,0,1,0,0,blob,green,190,8,medium,5,plant,False,False,False,regular,56,0548_petilil.png,s1c2
549,lilligant,grass,1.1,16.3,70,60,75,110,75,90,480,0,0,0,2,0,0,blob,green,75,8,medium,5,plant,False,False,False,regular,168,0549_lilligant.png,s2c2
550,basculin-red-striped,water,1.0,18.0,70,92,65,80,55,98,460,0,0,0,0,0,2,fish,green,25,4,medium,5,water2,False,False,False,regular,161,0550_basculin_red_striped.png,s1c2
551,sandile,ground/dark,0.7,15.2,50,72,35,35,35,65,292,0,1,0,0,0,0,quadruped,brown,180,4,medium-slow,5,ground,False,False,False,regular,58,0551_sandile.png,s1c3
552,krokorok,ground/dark,1.0,33.4,60,82,45,45,45,74,351,0,2,0,0,0,0,quadruped,brown,90,4,medium-slow,5,ground,False,False,False,regular,123,0552_krokorok.png,s2c3
553,krookodile,ground/dark,1.5,96.3,95,117,80,65,70,92,519,0,3,0,0,0,0,upright,red,45,4,medium-slow,5,ground,False,False,False,regular,234,0553_krookodile.png,s3c3
554,darumaka,fire,0.6,37.5,70,90,45,15,45,50,315,0,1,0,0,0,0,humanoid,red,120,4,medium-slow,5,ground,False,False,False,regular,63,0554_darumaka.png,s1c2
555,darmanitan-standard,fire,1.3,92.9,105,140,55,30,55,95,480,0,2,0,0,0,0,quadruped,red,60,4,medium-slow,5,ground,False,False,False,regular,168,0555_darmanitan_standard.png,s2c2
556,maractus,grass,1.0,28.0,75,86,67,106,67,60,461,0,0,0,2,0,0,blob,green,255,4,medium,5,plant,False,False,False,regular,161,0556_maractus.png,single
557,dwebble,bug/rock,0.3,14.5,50,65,85,35,35,55,325,0,0,1,0,0,0,armor,red,190,4,medium,5,bug/mineral,False,False,False,regular,65,0557_dwebble.png,s1c2
558,crustle,bug/rock,1.4,200.0,70,105,125,65,75,45,485,0,0,2,0,0,0,armor,red,75,4,medium,5,bug/mineral,False,False,False,regular,170,0558_crustle.png,s2c2
559,scraggy,dark/fighting,0.6,11.8,50,75,70,35,70,48,348,0,1,0,0,0,0,upright,yellow,180,4,medium,5,ground/dragon,False,False,False,regular,70,0559_scraggy.png,s1c2
560,scrafty,dark/fighting,1.1,30.0,65,90,115,45,115,58,488,0,0,1,0,1,0,upright,red,90,4,medium,5,ground/dragon,False,False,False,regular,171,0560_scrafty.png,s2c2
561,sigilyph,psychic/flying,1.4,14.0,72,58,80,103,80,97,490,0,0,0,2,0,0,wings,black,45,4,medium,5,flying,False,False,False,regular,172,0561_sigilyph.png,single
562,yamask,ghost,0.5,1.5,38,30,85,55,65,30,303,0,0,1,0,0,0,arms,black,190,4,medium,5,mineral/indeterminate,False,False,False,regular,61,0562_yamask.png,s1c2
563,cofagrigus,ghost,1.7,76.5,58,50,145,95,105,30,483,0,0,2,0,0,0,blob,yellow,90,4,medium,5,mineral/indeterminate,False,False,False,regular,169,0563_cofagrigus.png,s2c2
564,tirtouga,water/rock,0.7,16.5,54,78,103,53,45,22,355,0,0,1,0,0,0,quadruped,blue,45,1,medium,5,water1/water3,False,False,False,regular,71,0564_tirtouga.png,s1c2
565,carracosta,water/rock,1.2,81.0,74,108,133,83,65,32,495,0,0,2,0,0,0,upright,blue,45,1,medium,5,water1/water3,False,False,False,regular,173,0565_carracosta.png,s2c2
566,archen,rock/flying,0.5,9.5,55,112,45,74,45,70,401,0,1,0,0,0,0,wings,yellow,45,1,medium,5,flying/water3,False,False,False,regular,71,0566_archen.png,s1c2
567,archeops,rock/flying,1.4,32.0,75,140,65,112,65,110,567,0,2,0,0,0,0,wings,yellow,45,1,medium,5,flying/water3,False,False,False,regular,177,0567_archeops.png,s2c2
568,trubbish,poison,0.6,31.0,50,50,62,40,62,65,329,0,0,0,0,0,1,humanoid,green,190,4,medium,5,mineral,False,False,False,regular,66,0568_trubbish.png,s1c2
569,garbodor,poison,1.9,107.3,80,95,82,60,82,75,474,0,2,0,0,0,0,humanoid,green,60,4,medium,5,mineral,False,False,False,regular,166,0569_garbodor.png,s2c2
570,zorua,dark,0.7,12.5,40,65,40,80,40,65,330,0,0,0,1,0,0,quadruped,gray,75,1,medium-slow,5,ground,False,False,False,regular,66,0570_zorua.png,s1c2
571,zoroark,dark,1.6,81.1,60,105,60,120,60,105,510,0,0,0,2,0,0,upright,gray,45,1,medium-slow,5,ground,False,False,False,regular,179,0571_zoroark.png,s2c2
572,minccino,normal,0.4,5.8,55,50,40,40,40,75,300,0,0,0,0,0,1,quadruped,gray,255,6,fast,5,ground,False,False,False,regular,60,0572_minccino.png,s1c2
573,cinccino,normal,0.5,7.5,75,95,60,65,60,115,470,0,0,0,0,0,2,quadruped,gray,60,6,fast,5,ground,False,False,False,regular,165,0573_cinccino.png,s2c2
574,gothita,psychic,0.4,5.8,45,30,50,55,65,45,290,0,0,0,0,1,0,humanoid,purple,200,6,medium-slow,5,humanshape,False,False,False,regular,58,0574_gothita.png,s1c3
575,gothorita,psychic,0.7,18.0,60,45,70,75,85,55,390,0,0,0,0,2,0,humanoid,purple,100,6,medium-slow,5,humanshape,False,False,False,regular,137,0575_gothorita.png,s2c3
576,gothitelle,psychic,1.5,44.0,70,55,95,95,110,65,490,0,0,0,0,3,0,humanoid,purple,50,6,medium-slow,5,humanshape,False,False,False,regular,221,0576_gothitelle.png,s3c3
577,solosis,psychic,0.3,1.0,45,30,40,105,50,20,290,0,0,0,1,0,0,ball,green,200,4,medium-slow,5,indeterminate,False,False,False,regular,58,0577_solosis.png,s1c3
578,duosion,psychic,0.6,8.0,65,40,50,125,60,30,370,0,0,0,2,0,0,ball,green,100,4,medium-slow,5,indeterminate,False,False,False,regular,130,0578_duosion.png,s2c3
579,reuniclus,psychic,1.0,20.1,110,65,75,125,85,30,490,0,0,0,3,0,0,arms,green,50,4,medium-slow,5,indeterminate,False,False,False,regular,221,0579_reuniclus.png,s3c3
580,ducklett,water/flying,0.5,5.5,62,44,50,44,50,55,305,1,0,0,0,0,0,wings,blue,190,4,medium,5,water1/flying,False,False,False,regular,61,0580_ducklett.png,s1c2
581,swanna,water/flying,1.3,24.2,75,87,63,87,63,98,473,0,0,0,0,0,2,wings,white,45,4,medium,5,water1/flying,False,False,False,regular,166,0581_swanna.png,s2c2
582,vanillite,ice,0.4,5.7,36,50,50,65,60,44,305,0,0,0,1,0,0,blob,white,255,4,slow,5,mineral,False,False,False,regular,61,0582_vanillite.png,s1c3
583,vanillish,ice,1.1,41.0,51,65,65,80,75,59,395,0,0,0,2,0,0,blob,white,120,4,slow,5,mineral,False,False,False,regular,138,0583_vanillish.png,s2c3
584,vanilluxe,ice,1.3,57.5,71,95,85,110,95,79,535,0,0,0,3,0,0,heads,white,45,4,slow,5,mineral,False,False,False,regular,241,0584_vanilluxe.png,s3c3
585,deerling,normal/grass,0.6,19.5,60,60,50,40,50,75,335,0,0,0,0,0,1,quadruped,pink,190,4,medium,5,ground,False,False,False,regular,67,0585_deerling.png,s1c2
586,sawsbuck,normal/grass,1.9,92.5,80,100,70,60,70,95,475,0,2,0,0,0,0,quadruped,brown,75,4,medium,5,ground,False,False,False,regular,166,0586_sawsbuck.png,s2c2
587,emolga,electric/flying,0.4,5.0,55,75,60,75,60,103,428,0,0,0,0,0,2,quadruped,white,200,4,medium,5,ground,False,False,False,regular,150,0587_emolga.png,single
588,karrablast,bug,0.5,5.9,50,75,45,40,45,60,315,0,1,0,0,0,0,humanoid,blue,200,4,medium,5,bug,False,False,False,regular,63,0588_karrablast.png,s1c2
589,escavalier,bug/steel,1.0,33.0,70,135,105,60,105,20,495,0,2,0,0,0,0,arms,gray,75,4,medium,5,bug,False,False,False,regular,173,0589_escavalier.png,s2c2
590,foongus,grass/poison,0.2,1.0,69,55,45,55,55,15,294,1,0,0,0,0,0,arms,white,190,4,medium,5,plant,False,False,False,regular,59,0590_foongus.png,s1c2
591,amoonguss,grass/poison,0.6,10.5,114,85,70,85,80,30,464,2,0,0,0,0,0,arms,white,75,4,medium,5,plant,False,False,False,regular,162,0591_amoonguss.png,s2c2
592,frillish,water/ghost,1.2,33.0,55,40,50,65,85,40,335,0,0,0,0,1,0,tentacles,white,190,4,medium,5,indeterminate,False,False,False,regular,67,0592_frillish.png,s1c2
593,jellicent,water/ghost,2.2,135.0,100,60,70,85,105,60,480,0,0,0,0,2,0,tentacles,white,60,4,medium,5,indeterminate,False,False,False,regular,168,0593_jellicent.png,s2c2
594,alomomola,water,1.2,31.6,165,75,80,40,45,65,470,2,0,0,0,0,0,fish,pink,75,4,fast,5,water1/water2,False,False,False,regular,165,0594_alomomola.png,single
595,joltik,bug/electric,0.1,0.6,50,47,50,57,50,65,319,0,0,0,0,0,1,armor,yellow,190,4,medium,5,bug,False,False,False,regular,64,0595_joltik.png,s1c2
596,galvantula,bug/electric,0.8,14.3,70,77,60,97,60,108,472,0,0,0,0,0,2,armor,yellow,75,4,medium,5,bug,False,False,False,regular,165,0596_galvantula.png,s2c2
597,ferroseed,grass/steel,0.6,18.8,44,50,91,24,86,10,305,0,0,1,0,0,0,ball,gray,255,4,medium,5,plant/mineral,False,False,False,regular,61,0597_ferroseed.png,s1c2
598,ferrothorn,grass/steel,1.0,110.0,74,94,131,54,116,20,489,0,0,2,0,0,0,tentacles,gray,90,4,medium,5,plant/mineral,False,False,False,regular,171,0598_ferrothorn.png,s2c2
